unidade;setor;ano;mes;exames_img;exames_lab;saidas;exame_img_por_paciente;exame_lab_por_paciente
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;2023;5;46;374;22;2,090909090909091;17,0
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;2023;6;51;507;20;2,55;25,35
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;2023;7;39;499;20;1,95;24,95
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;2023;8;54;537;15;3,6;35,8
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;2023;9;15;266;18;0,8333333333333334;14,777777777777779
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;2023;10;5;112;14;0,35714285714285715;8,0
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;2023;11;9;152;11;0,8181818181818182;13,818181818181818
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;2023;12;18;271;9;2,0;30,11111111111111
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;2024;1;18;191;7;2,5714285714285716;27,285714285714285
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;2024;2;3;115;23;0,13043478260869565;5,0
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;2024;3;9;133;20;0,45;6,65
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;2024;4;11;112;15;0,7333333333333333;7,466666666666667
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;2024;5;5;52;6;0,8333333333333334;8,666666666666666
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;2024;6;29;268;5;5,8;53,6
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;2024;7;11;177;9;1,2222222222222223;19,666666666666668
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;2024;8;12;153;2;6,0;76,5
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;2024;9;16;163;9;1,7777777777777777;18,11111111111111
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;2024;10;43;325;7;6,142857142857143;46,42857142857143
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA B;2024;11;37;332;7;5,285714285714286;47,42857142857143
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA B;2024;12;36;362;3;12,0;120,66666666666667
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA B;2025;1;16;134;2;8,0;67,0
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA B;2025;2;40;247;5;8,0;49,4
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA B;2025;3;8;109;6;1,3333333333333333;18,166666666666668
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA B;2025;4;8;168;14;0,5714285714285714;12,0
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA B;2025;5;13;182;18;0,7222222222222222;10,11111111111111
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA B;2025;6;31;143;16;1,9375;8,9375
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA B;2025;7;29;239;2;14,5;119,5
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA B;2025;8;9;65;9;1,0;7,222222222222222
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA B;2025;9;18;141;16;1,125;8,8125
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA B;2025;10;25;208;10;2,5;20,8
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA B;2025;11;14;42;3;4,666666666666667;14,0
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA B;2025;12;11;251;21;0,5238095238095238;11,952380952380953
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA B;2026;1;16;192;10;1,6;19,2
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA B;2026;2;9;179;10;0,9;17,9
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA B;2026;3;22;276;43;0,5116279069767442;6,4186046511627906
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA B;2026;4;32;279;36;0,8888888888888888;7,75
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA B;2026;5;11;274;29;0,3793103448275862;9,448275862068966
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA B;2026;6;23;252;26;0,8846153846153846;9,692307692307692
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA C;2024;5;34;431;28;1,2142857142857142;15,392857142857142
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA C;2024;6;11;204;27;0,4074074074074074;7,555555555555555
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA C;2024;7;12;105;34;0,35294117647058826;3,088235294117647
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA C;2024;8;20;287;21;0,9523809523809523;13,666666666666666
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA C;2024;9;28;250;28;1,0;8,928571428571429
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA C;2024;10;34;387;21;1,619047619047619;18,428571428571427
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA C;2024;11;5;59;4;1,25;14,75
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA C;2024;11;9;201;13;0,6923076923076923;15,461538461538462
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA C;2024;12;7;91;18;0,3888888888888889;5,055555555555555
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA C;2025;1;25;199;12;2,0833333333333335;16,583333333333332
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA C;2025;2;28;270;17;1,6470588235294117;15,882352941176471
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA C;2025;3;35;355;23;1,5217391304347827;15,434782608695652
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA C;2025;4;42;423;28;1,5;15,107142857142858
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA C;2025;5;28;143;13;2,1538461538461537;11,0
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA C;2025;6;34;390;20;1,7;19,5
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA C;2025;7;14;156;32;0,4375;4,875
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA C;2025;8;35;200;33;1,0606060606060606;6,0606060606060606
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA C;2025;9;30;310;26;1,1538461538461537;11,923076923076923
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA C;2025;10;22;275;24;0,9166666666666666;11,458333333333334
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA C;2025;11;29;348;13;2,230769230769231;26,76923076923077
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA C;2025;12;12;195;11;1,0909090909090908;17,727272727272727
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA C;2026;1;0;0;1;0,0;0,0
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA C;2026;2;0;0;2;0,0;0,0
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA C;2026;5;10;111;19;0,5263157894736842;5,842105263157895
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA C;2026;6;29;383;29;1,0;13,206896551724139
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2021;7;4;125;3;1,3333333333333333;41,666666666666664
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2021;8;61;902;22;2,772727272727273;41,0
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2021;9;60;1064;23;2,608695652173913;46,26086956521739
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2021;10;40;685;11;3,6363636363636362;62,27272727272727
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2021;11;95;1545;27;3,5185185185185186;57,22222222222222
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2021;12;41;690;44;0,9318181818181818;15,681818181818182
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2022;1;38;420;28;1,3571428571428572;15,0
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2022;2;7;415;31;0,22580645161290322;13,387096774193548
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2022;3;35;575;39;0,8974358974358975;14,743589743589743
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2022;4;72;872;35;2,057142857142857;24,914285714285715
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2022;5;112;1352;65;1,7230769230769232;20,8
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2022;6;31;457;14;2,2142857142857144;32,642857142857146
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2022;7;13;320;14;0,9285714285714286;22,857142857142858
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2022;8;36;319;15;2,4;21,266666666666666
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2022;9;29;320;12;2,4166666666666665;26,666666666666668
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2022;10;35;438;18;1,9444444444444444;24,333333333333332
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2022;11;46;445;10;4,6;44,5
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2022;12;36;354;5;7,2;70,8
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2023;1;22;188;5;4,4;37,6
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2023;2;22;263;9;2,4444444444444446;29,22222222222222
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2023;3;48;419;17;2,823529411764706;24,647058823529413
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2023;4;22;125;17;1,2941176470588236;7,352941176470588
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2023;5;34;379;13;2,6153846153846154;29,153846153846153
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2023;6;12;128;13;0,9230769230769231;9,846153846153847
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2023;7;18;257;24;0,75;10,708333333333334
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2023;8;38;318;18;2,111111111111111;17,666666666666668
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2023;9;36;440;9;4,0;48,888888888888886
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2023;10;67;834;11;6,090909090909091;75,81818181818181
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2023;11;52;689;14;3,7142857142857144;49,214285714285715
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2023;12;51;725;16;3,1875;45,3125
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2024;1;45;663;14;3,2142857142857144;47,357142857142854
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2024;2;50;899;22;2,272727272727273;40,86363636363637
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2024;3;68;975;36;1,8888888888888888;27,083333333333332
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2024;4;75;1026;46;1,6304347826086956;22,304347826086957
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2024;5;97;1393;56;1,7321428571428572;24,875
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2024;6;100;1140;34;2,9411764705882355;33,529411764705884
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2024;7;55;965;30;1,8333333333333333;32,166666666666664
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2024;8;87;1003;42;2,0714285714285716;23,88095238095238
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2024;9;75;1005;40;1,875;25,125
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2024;10;80;948;40;2,0;23,7
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2024;11;3;28;7;0,42857142857142855;4,0
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA A;2024;10;0;0;1;0,0;0,0
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA A;2024;11;36;411;38;0,9473684210526315;10,81578947368421
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA A;2024;12;34;355;44;0,7727272727272727;8,068181818181818
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA A;2025;1;88;808;42;2,0952380952380953;19,238095238095237
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA A;2025;2;60;753;44;1,3636363636363635;17,113636363636363
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA A;2025;3;72;710;57;1,263157894736842;12,456140350877194
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA A;2025;4;84;1029;57;1,4736842105263157;18,05263157894737
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA A;2025;5;95;1089;57;1,6666666666666667;19,105263157894736
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA A;2025;6;72;909;46;1,565217391304348;19,76086956521739
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA A;2025;7;90;819;58;1,5517241379310345;14,120689655172415
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA A;2025;8;96;989;46;2,0869565217391304;21,5
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA A;2025;9;135;1393;47;2,872340425531915;29,638297872340427
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA A;2025;10;66;784;46;1,434782608695652;17,043478260869566
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA A;2025;11;112;1519;66;1,696969696969697;23,015151515151516
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA A;2025;12;73;835;28;2,607142857142857;29,821428571428573
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA A;2026;1;76;879;40;1,9;21,975
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA A;2026;2;86;1487;52;1,6538461538461537;28,596153846153847
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA A;2026;3;121;2263;108;1,1203703703703705;20,953703703703702
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA A;2026;4;117;2151;102;1,1470588235294117;21,08823529411765
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA A;2026;5;75;950;52;1,4423076923076923;18,26923076923077
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA A;2026;6;0;1;1;0,0;1,0
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2019;1;136;1475;51;2,6666666666666665;28,92156862745098
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2019;2;202;2232;56;3,607142857142857;39,857142857142854
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2019;3;188;1699;58;3,2413793103448274;29,29310344827586
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2019;4;209;1894;62;3,370967741935484;30,548387096774192
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2019;5;195;2048;79;2,4683544303797467;25,924050632911392
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2019;6;207;2466;66;3,1363636363636362;37,36363636363637
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2019;7;169;2017;85;1,988235294117647;23,729411764705883
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2019;8;177;1911;76;2,3289473684210527;25,144736842105264
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2019;9;169;2528;71;2,380281690140845;35,605633802816904
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2019;10;153;1980;91;1,6813186813186813;21,75824175824176
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2019;11;217;2356;89;2,438202247191011;26,471910112359552
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2019;12;167;1758;101;1,6534653465346534;17,405940594059405
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2020;1;148;1730;71;2,084507042253521;24,366197183098592
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2020;2;141;1428;82;1,7195121951219512;17,414634146341463
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2020;3;152;1387;93;1,6344086021505377;14,913978494623656
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2020;4;105;1219;20;5,25;60,95
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2020;5;213;2128;37;5,756756756756757;57,513513513513516
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2020;6;149;2386;30;4,966666666666667;79,53333333333333
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2020;7;219;2946;44;4,9772727272727275;66,95454545454545
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2020;8;177;2348;45;3,933333333333333;52,17777777777778
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2020;9;171;2434;41;4,170731707317073;59,36585365853659
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2020;10;167;2191;37;4,513513513513513;59,21621621621622
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2020;11;185;2883;67;2,7611940298507465;43,02985074626866
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2020;12;195;3580;99;1,9696969696969697;36,16161616161616
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2021;1;151;2966;52;2,9038461538461537;57,03846153846154
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2021;2;124;2248;43;2,883720930232558;52,27906976744186
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2021;3;198;4797;90;2,2;53,3
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2021;4;154;3239;79;1,9493670886075949;41,0
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2021;5;130;2448;35;3,7142857142857144;69,94285714285714
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2021;6;67;1699;59;1,1355932203389831;28,796610169491526
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2021;7;56;888;21;2,6666666666666665;42,285714285714285
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2021;12;83;1141;26;3,1923076923076925;43,88461538461539
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2022;1;101;1219;20;5,05;60,95
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2022;2;118;1629;36;3,2777777777777777;45,25
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2022;3;130;1743;46;2,8260869565217392;37,891304347826086
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2022;4;81;1353;40;2,025;33,825
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2022;5;74;1349;43;1,7209302325581395;31,372093023255815
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2022;6;45;569;12;3,75;47,416666666666664
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2022;7;21;479;12;1,75;39,916666666666664
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2022;8;19;326;11;1,7272727272727273;29,636363636363637
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2022;9;36;333;11;3,272727272727273;30,272727272727273
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2022;10;44;525;10;4,4;52,5
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2022;11;31;398;20;1,55;19,9
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2022;12;18;201;7;2,5714285714285716;28,714285714285715
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2023;1;17;208;4;4,25;52,0
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2023;2;39;287;22;1,7727272727272727;13,045454545454545
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2023;3;40;538;26;1,5384615384615385;20,692307692307693
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2023;4;42;561;19;2,210526315789474;29,526315789473685
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2023;5;62;604;23;2,6956521739130435;26,26086956521739
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2023;6;32;423;22;1,4545454545454546;19,227272727272727
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2023;7;31;434;19;1,631578947368421;22,842105263157894
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2023;8;32;446;11;2,909090909090909;40,54545454545455
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2023;9;26;413;18;1,4444444444444444;22,944444444444443
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2023;10;48;641;14;3,4285714285714284;45,785714285714285
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2023;11;55;665;19;2,8947368421052633;35,0
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2023;12;41;743;21;1,9523809523809523;35,38095238095238
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2024;1;34;674;8;4,25;84,25
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2024;2;38;611;12;3,1666666666666665;50,916666666666664
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2024;3;39;606;19;2,0526315789473686;31,894736842105264
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2024;4;62;913;22;2,8181818181818183;41,5
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2024;5;42;845;22;1,9090909090909092;38,40909090909091
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2024;6;37;621;20;1,85;31,05
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2024;7;41;521;17;2,411764705882353;30,647058823529413
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2024;8;41;587;23;1,7826086956521738;25,52173913043478
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2024;9;64;1012;20;3,2;50,6
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2024;10;57;779;26;2,1923076923076925;29,96153846153846
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2024;11;5;75;4;1,25;18,75
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA B;2024;11;47;535;29;1,6206896551724137;18,448275862068964
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA B;2024;12;19;330;29;0,6551724137931034;11,379310344827585
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA B;2025;1;11;178;32;0,34375;5,5625
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA B;2025;2;43;495;34;1,2647058823529411;14,558823529411764
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA B;2025;3;25;522;42;0,5952380952380952;12,428571428571429
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA B;2025;4;44;620;34;1,2941176470588236;18,235294117647058
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA B;2025;5;40;735;41;0,975609756097561;17,926829268292682
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA B;2025;6;56;822;37;1,5135135135135136;22,216216216216218
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA B;2025;7;26;444;29;0,896551724137931;15,310344827586206
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA B;2025;8;30;293;28;1,0714285714285714;10,464285714285714
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA B;2025;9;38;430;46;0,8260869565217391;9,347826086956522
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA B;2025;10;82;800;47;1,7446808510638299;17,02127659574468
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA B;2025;11;9;56;13;0,6923076923076923;4,3076923076923075
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA B;2025;12;80;798;67;1,1940298507462686;11,91044776119403
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA B;2026;1;67;980;53;1,2641509433962264;18,49056603773585
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA B;2026;2;93;1323;83;1,1204819277108433;15,939759036144578
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA B;2026;3;118;1985;79;1,4936708860759493;25,126582278481013
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA B;2026;4;116;2267;84;1,380952380952381;26,988095238095237
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA B;2026;5;100;2581;81;1,2345679012345678;31,864197530864196
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA B;2026;6;104;1604;89;1,1685393258426966;18,02247191011236
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;2022;6;92;1161;34;2,7058823529411766;34,14705882352941
